iteration,time,throughput (img/s),loss,top1-accuracy,top5-accuracy
31180,22913,349.0,6.933,0.008,0.027
31190,22913,349.0,6.983,0.012,0.031
31200,22913,349.0,6.981,0.004,0.027
31210,22913,349.0,6.896,0.000,0.020
31220,22913,349.0,7.015,0.008,0.016
31230,22913,349.0,7.006,0.012,0.023
31240,22913,349.0,6.972,0.008,0.051
31250,22913,349.0,6.998,0.004,0.027
31260,22913,349.0,6.998,0.004,0.020
31270,22913,349.0,6.996,0.004,0.031
31280,22913,349.0,6.970,0.004,0.020
31290,22913,349.0,7.036,0.008,0.023
31300,22913,349.0,6.957,0.008,0.027
31310,22913,349.0,7.014,0.012,0.039
31320,22913,349.0,6.948,0.008,0.047
31330,22913,349.0,7.033,0.000,0.012
31340,22913,348.9,7.046,0.004,0.035
31350,22913,349.0,6.928,0.012,0.039
31360,22913,348.9,7.023,0.012,0.020
31370,22913,348.9,6.989,0.000,0.020
31380,22913,348.9,7.020,0.004,0.031
31390,22913,348.9,7.022,0.004,0.020
31400,22913,348.9,6.918,0.004,0.047
31410,22913,348.9,6.993,0.012,0.027
31420,22913,348.9,6.960,0.004,0.020
31430,22913,348.9,6.989,0.008,0.023
31440,22913,348.9,6.908,0.020,0.031
31450,22913,348.9,7.011,0.000,0.016
31460,22913,348.9,6.920,0.020,0.051
31470,22913,348.9,6.912,0.008,0.027
31480,22913,348.9,6.984,0.012,0.039
31490,22913,348.9,7.005,0.004,0.027
31500,22913,348.9,7.000,0.004,0.020
31510,22913,348.9,6.970,0.012,0.035
31520,22913,348.9,7.019,0.004,0.035
31530,22913,348.9,7.104,0.008,0.012
31540,22913,348.9,6.959,0.004,0.023
31550,22913,348.9,6.938,0.012,0.043
31560,22913,348.9,6.968,0.008,0.031
31570,22913,348.9,6.940,0.008,0.020
31580,22913,348.9,6.997,0.008,0.035
31590,22913,348.9,6.947,0.008,0.023
31600,22913,348.9,6.916,0.008,0.020
31610,22913,348.9,7.044,0.012,0.031
31620,22913,348.9,6.975,0.012,0.027
31630,22913,348.9,6.870,0.012,0.047
31640,22913,348.9,7.034,0.012,0.027
31650,22913,348.9,6.984,0.000,0.023
31660,22913,348.9,7.045,0.004,0.023
31670,22913,348.9,6.979,0.008,0.023
31680,22913,348.9,6.952,0.008,0.047
31690,22913,348.9,6.973,0.004,0.023
31700,22913,348.9,7.021,0.008,0.027
31710,22913,348.9,6.993,0.004,0.023
31720,22913,348.9,7.056,0.000,0.008
31730,22913,348.9,7.021,0.004,0.023
31740,22913,348.9,7.011,0.016,0.027
31750,22913,348.9,6.968,0.012,0.035
31760,23370,348.9,6.890,0.008,0.035
31770,23370,348.9,7.020,0.004,0.023
31780,23370,348.9,6.948,0.000,0.016
31790,23370,348.9,6.962,0.012,0.027
31800,23370,348.9,6.905,0.012,0.031
31810,23370,348.9,6.988,0.008,0.020
31820,23370,348.9,7.049,0.004,0.020
31830,23370,348.9,6.990,0.000,0.012
31840,23370,348.9,6.967,0.016,0.023
31850,23370,348.9,6.971,0.000,0.031
31860,23370,348.9,7.098,0.004,0.023
31870,23370,348.9,6.974,0.008,0.016
31880,23370,348.9,6.943,0.008,0.027
31890,23370,348.9,6.958,0.008,0.027
31900,23370,348.9,7.011,0.012,0.027
31910,23370,348.9,7.011,0.012,0.035
31920,23370,348.9,6.980,0.008,0.027
31930,23370,348.9,7.009,0.008,0.031
31940,23370,348.9,7.007,0.000,0.008
31950,23370,348.9,6.919,0.008,0.027
31960,23370,348.9,6.945,0.008,0.039
31970,23370,348.9,6.926,0.016,0.035
31980,23370,348.9,6.934,0.004,0.039
31990,23370,348.9,6.966,0.008,0.039
32000,23370,348.9,6.905,0.004,0.055
32010,23370,348.9,6.982,0.004,0.035
32020,23370,348.9,7.023,0.000,0.008
32030,23370,348.9,6.986,0.008,0.035
32040,23370,348.9,7.012,0.004,0.031
32050,23370,348.9,7.027,0.008,0.023
32060,23370,348.9,6.949,0.004,0.031
32070,23370,348.9,6.890,0.008,0.047
32080,23370,348.9,6.948,0.016,0.035
32090,23370,348.9,6.904,0.008,0.043
32100,23370,348.9,7.026,0.012,0.020
32110,23370,348.9,6.952,0.012,0.035
32120,23370,348.9,6.964,0.004,0.020
32130,23370,348.9,6.994,0.012,0.027
32140,23370,348.9,7.020,0.008,0.023
32150,23370,348.9,6.925,0.008,0.023
32160,23370,348.9,6.919,0.016,0.039
32170,23370,348.9,7.028,0.004,0.023
32180,23370,348.9,6.924,0.004,0.023
32190,23370,348.9,6.986,0.004,0.035
32200,23370,348.9,6.932,0.004,0.027
32210,23370,348.9,6.968,0.000,0.031
32220,23370,348.9,6.889,0.000,0.039
32230,23370,348.9,6.896,0.020,0.039
32240,23370,348.9,6.930,0.023,0.035
32250,23370,348.9,6.912,0.008,0.012
32260,23370,348.9,7.010,0.012,0.023
32270,23370,348.9,6.908,0.008,0.035
32280,23370,348.9,6.952,0.008,0.039
32290,23370,348.9,6.976,0.020,0.039
32300,23370,348.9,6.947,0.012,0.020
32310,23370,348.9,6.955,0.004,0.035
32320,23370,348.9,6.967,0.008,0.031
32330,23370,348.9,6.995,0.000,0.008
32340,23370,348.9,6.918,0.008,0.031
32350,23370,348.9,6.958,0.008,0.027
32360,23370,348.9,6.941,0.008,0.027
32370,23370,348.9,6.923,0.012,0.035
32380,23823,348.9,6.973,0.008,0.031
32390,23823,348.9,6.946,0.012,0.023
32400,23823,348.9,6.999,0.000,0.012
32410,23823,348.9,6.979,0.012,0.035
32420,23823,348.9,6.857,0.016,0.039
32430,23823,348.9,6.950,0.004,0.035
32440,23823,348.9,6.940,0.016,0.027
32450,23823,348.9,6.922,0.008,0.043
32460,23823,348.9,6.900,0.008,0.031
32470,23823,348.9,7.005,0.012,0.031
32480,23823,348.9,7.106,0.008,0.031
32490,23823,348.9,6.861,0.016,0.047
32500,23823,348.9,6.886,0.016,0.035
32510,23823,348.9,6.893,0.008,0.043
32520,23823,348.9,6.929,0.008,0.023
32530,23823,348.9,6.902,0.016,0.043
32540,23823,348.9,6.986,0.012,0.027
32550,23823,348.9,6.880,0.008,0.035
32560,23823,348.9,6.919,0.004,0.012
32570,23823,348.9,6.876,0.012,0.031
32580,23823,348.9,6.966,0.012,0.027
32590,23823,348.9,6.955,0.000,0.027
32600,23823,348.9,6.923,0.012,0.043
32610,23823,348.9,6.940,0.020,0.031
32620,23823,348.9,6.981,0.012,0.031
32630,23823,348.9,6.989,0.012,0.031
32640,23823,348.9,6.974,0.016,0.039
32650,23823,348.9,6.952,0.008,0.031
32660,23823,348.9,6.925,0.004,0.016
32670,23823,348.9,6.926,0.000,0.023
32680,23823,348.9,6.959,0.000,0.016
32690,23823,348.9,6.868,0.016,0.043
32700,23823,348.9,6.956,0.012,0.039
32710,23823,348.9,7.059,0.016,0.020
32720,23823,348.9,6.856,0.016,0.039
32730,23823,348.9,6.898,0.004,0.031
32740,23823,348.9,6.864,0.016,0.051
32750,23823,348.9,6.974,0.000,0.023
32760,23823,348.9,6.827,0.031,0.039
32770,23823,348.9,6.896,0.000,0.035
32780,23823,348.9,6.845,0.012,0.047
32790,23823,348.9,6.998,0.008,0.027
32800,23823,348.9,6.859,0.020,0.035
32810,23823,348.9,7.003,0.016,0.027
32820,23823,348.9,6.959,0.012,0.027
32830,23823,348.9,6.782,0.012,0.047
32840,23823,348.9,6.924,0.004,0.027
32850,23823,348.9,6.974,0.008,0.039
32860,23823,348.9,6.970,0.004,0.020
32870,23823,348.9,6.912,0.004,0.035
32880,23823,348.9,6.924,0.008,0.043
32890,23823,348.9,7.020,0.008,0.012
32900,23823,348.9,6.933,0.004,0.016
32910,23823,348.9,6.996,0.004,0.020
32920,23823,348.9,6.873,0.008,0.039
32930,23823,348.9,6.920,0.008,0.027
32940,23823,348.9,6.903,0.012,0.055
32950,23823,348.9,6.942,0.012,0.039
32960,23823,348.9,6.968,0.016,0.043
32970,23823,348.9,7.032,0.000,0.012
32980,23823,348.9,6.913,0.004,0.051
32990,23823,348.9,6.945,0.012,0.020
33000,24277,348.9,6.972,0.012,0.047
33010,24277,348.9,6.915,0.004,0.031
33020,24277,348.9,6.955,0.004,0.027
33030,24277,348.9,6.891,0.004,0.027
33040,24277,348.9,7.011,0.012,0.020
33050,24277,348.9,6.942,0.004,0.031
33060,24277,348.9,6.897,0.008,0.023
33070,24277,348.9,6.989,0.004,0.008
33080,24277,348.9,6.845,0.027,0.059
33090,24277,348.9,6.997,0.012,0.035
33100,24277,348.9,6.955,0.008,0.020
33110,24277,348.9,6.939,0.012,0.047
33120,24277,348.9,6.863,0.004,0.039
33130,24277,348.9,6.892,0.027,0.035
33140,24277,348.9,6.894,0.004,0.020
33150,24277,348.9,6.892,0.012,0.035
33160,24277,348.9,6.840,0.020,0.043
33170,24277,348.9,6.888,0.008,0.027
33180,24277,348.9,6.901,0.008,0.031
33190,24277,348.9,7.053,0.008,0.023
33200,24277,348.9,6.981,0.004,0.023
33210,24277,348.9,6.874,0.000,0.039
33220,24277,348.9,6.957,0.012,0.031
33230,24277,348.9,6.966,0.016,0.062
33240,24277,348.9,6.879,0.016,0.031
33250,24277,348.9,6.905,0.008,0.047
33260,24277,348.9,6.919,0.004,0.027
33270,24277,348.9,6.930,0.000,0.020
33280,24277,348.9,6.892,0.012,0.043
33290,24277,348.9,6.945,0.012,0.031
33300,24277,348.9,6.915,0.008,0.035
33310,24277,348.9,6.926,0.012,0.027
33320,24277,348.9,6.951,0.012,0.023
33330,24277,348.9,6.865,0.000,0.035
33340,24277,348.9,6.886,0.016,0.055
33350,24277,348.9,6.920,0.000,0.023
33360,24277,348.9,6.947,0.008,0.023
33370,24277,348.9,7.015,0.000,0.031
33380,24277,348.9,6.929,0.004,0.031
33390,24277,348.9,6.945,0.012,0.031
33400,24277,348.9,6.982,0.004,0.016
33410,24277,348.9,6.917,0.016,0.051
33420,24277,348.9,6.941,0.004,0.027
33430,24277,348.9,6.917,0.012,0.043
33440,24277,348.9,6.946,0.000,0.020
33450,24277,348.9,6.821,0.004,0.031
33460,24277,348.9,6.897,0.012,0.027
33470,24277,348.9,7.017,0.008,0.016
33480,24277,348.9,6.951,0.012,0.051
33490,24277,348.9,6.985,0.000,0.016
33500,24277,348.9,6.872,0.008,0.027
33510,24277,348.9,6.937,0.016,0.027
33520,24277,348.9,6.938,0.012,0.016
33530,24277,348.9,7.027,0.004,0.012
33540,24277,348.9,7.015,0.004,0.027
33550,24277,348.9,6.845,0.012,0.027
33560,24277,348.9,6.912,0.004,0.031
33570,24277,348.9,6.907,0.004,0.051
33580,24277,348.9,6.939,0.016,0.035
33590,24277,348.9,6.929,0.000,0.043
33600,24277,348.9,6.846,0.012,0.059
33610,24277,348.9,0,0.012,0.047
33620,24727,348.9,6.834,0.020,0.051
33630,24727,348.9,6.988,0.012,0.023
33640,24727,348.9,6.913,0.016,0.035
33650,24727,348.9,6.994,0.004,0.020
33660,24727,348.9,6.850,0.023,0.051
33670,24727,348.9,6.821,0.016,0.039
33680,24727,349.0,6.843,0.012,0.059
33690,24727,349.0,6.901,0.012,0.039
33700,24727,349.0,6.978,0.008,0.031
33710,24727,348.9,6.910,0.000,0.012
33720,24727,349.0,6.817,0.008,0.043
33730,24727,349.0,6.948,0.008,0.027
33740,24727,349.0,6.855,0.012,0.039
33750,24727,348.9,6.942,0.012,0.031
33760,24727,349.0,6.843,0.012,0.027
33770,24727,349.0,6.988,0.012,0.027
33780,24727,349.0,6.884,0.012,0.027
33790,24727,349.0,6.946,0.000,0.027
33800,24727,349.0,6.931,0.016,0.043
33810,24727,349.0,7.052,0.012,0.031
33820,24727,349.0,6.935,0.008,0.047
33830,24727,349.0,6.894,0.012,0.055
33840,24727,349.0,6.893,0.004,0.043
33850,24727,349.0,6.929,0.012,0.043
33860,24727,349.0,6.897,0.008,0.031
33870,24727,349.0,6.894,0.000,0.035
33880,24727,349.0,6.933,0.012,0.023
33890,24727,349.0,6.867,0.016,0.055
33900,24727,349.0,6.916,0.008,0.035
33910,24727,349.0,6.864,0.016,0.043
33920,24727,349.0,6.739,0.012,0.070
33930,24727,349.0,6.820,0.004,0.023
33940,24727,349.0,6.891,0.012,0.043
33950,24727,349.0,6.885,0.000,0.035
33960,24727,349.0,6.899,0.016,0.035
33970,24727,349.0,6.902,0.004,0.016
33980,24727,349.0,6.945,0.016,0.035
33990,24727,349.0,6.907,0.020,0.035
34000,24727,349.0,6.954,0.004,0.031
34010,24727,349.0,6.843,0.004,0.047
34020,24727,349.0,6.862,0.020,0.043
34030,24727,349.0,6.965,0.008,0.016
34040,24727,349.0,6.929,0.008,0.031
34050,24727,349.0,6.760,0.031,0.047
34060,24727,349.0,6.955,0.004,0.020
34070,24727,349.0,6.848,0.008,0.027
34080,24727,349.0,6.882,0.004,0.043
34090,24727,349.0,6.861,0.016,0.047
34100,24727,349.0,6.971,0.004,0.023
34110,24727,349.0,6.870,0.008,0.027
34120,24727,349.0,6.957,0.020,0.039
34130,24727,349.0,6.925,0.008,0.031
34140,24727,349.0,6.846,0.020,0.055
34150,24727,349.0,6.883,0.012,0.039
34160,24727,349.0,6.922,0.004,0.023
34170,24727,349.0,6.949,0.008,0.027
34180,24727,349.0,6.992,0.012,0.023
34190,24727,349.0,6.863,0.000,0.039
34200,24727,349.0,6.941,0.012,0.047
34210,24727,349.0,6.866,0.016,0.027
34220,24727,349.0,6.921,0.012,0.051
34230,24727,349.0,1519772602581,008,0.016
34240,25183,349.0,6.987,0.004,0.016
34250,25183,349.0,6.853,0.016,0.027
34260,25183,349.0,6.913,0.012,0.035
34270,25183,349.0,6.951,0.008,0.031
34280,25183,349.0,6.936,0.012,0.051
34290,25183,349.0,6.904,0.004,0.031
34300,25183,349.0,6.942,0.008,0.039
34310,25183,349.0,6.971,0.008,0.039
34320,25183,349.0,6.770,0.016,0.055
34330,25183,349.0,6.840,0.012,0.035
34340,25183,349.0,6.884,0.016,0.047
34350,25183,349.0,6.954,0.004,0.023
34360,25183,349.0,6.931,0.012,0.043
34370,25183,349.0,7.002,0.008,0.047
34380,25183,349.0,6.859,0.008,0.031
34390,25183,349.0,6.961,0.004,0.023
34400,25183,349.0,6.863,0.004,0.023
34410,25183,349.0,6.905,0.008,0.035
34420,25183,349.0,6.832,0.016,0.047
34430,25183,349.0,6.876,0.012,0.047
34440,25183,349.0,6.879,0.004,0.027
34450,25183,349.0,6.915,0.008,0.039
34460,25183,349.0,6.836,0.016,0.051
34470,25183,349.0,6.825,0.016,0.043
34480,25183,349.0,6.816,0.008,0.035
34490,25183,349.0,6.835,0.012,0.039
34500,25183,349.0,6.877,0.016,0.035
34510,25183,349.0,6.872,0.000,0.027
34520,25183,349.0,6.933,0.004,0.023
34530,25183,349.0,6.785,0.012,0.059
34540,25183,349.0,6.894,0.023,0.047
34550,25183,349.0,6.846,0.004,0.043
34560,25183,349.0,6.892,0.020,0.031
34570,25183,349.0,6.835,0.012,0.043
34580,25183,349.0,6.849,0.012,0.027
34590,25183,349.0,6.872,0.016,0.039
34600,25183,349.0,6.990,0.004,0.035
34610,25183,349.0,6.915,0.020,0.035
34620,25183,349.0,6.867,0.004,0.027
34630,25183,349.0,6.895,0.012,0.039
34640,25183,349.0,6.988,0.008,0.016
34650,25183,349.0,6.959,0.016,0.039
34660,25183,349.0,6.912,0.008,0.023
34670,25183,349.0,6.849,0.012,0.039
34680,25183,349.0,6.797,0.012,0.035
34690,25183,349.0,6.859,0.008,0.035
34700,25183,349.0,6.925,0.004,0.035
34710,25183,349.0,6.843,0.008,0.043
34720,25183,349.0,6.896,0.012,0.055
34730,25183,349.0,6.821,0.004,0.027
34740,25183,349.0,6.768,0.016,0.051
34750,25183,349.0,6.880,0.008,0.035
34760,25183,349.0,6.831,0.008,0.047
34770,25183,349.0,6.856,0.020,0.043
34780,25183,349.0,6.874,0.012,0.035
34790,25183,349.0,6.853,0.008,0.047
34800,25183,349.0,6.881,0.012,0.043
34810,25183,349.0,6.914,0.004,0.035
34820,25183,349.0,6.920,0.008,0.043
34830,25183,349.0,6.900,0.004,0.031
34840,25183,349.0,6.897,0.004,0.031
34860,25658,349.0,6.807,0.008,0.031
34870,25658,349.0,7.007,0.008,0.047
34880,25658,349.0,6.919,0.004,0.031
34890,25658,349.0,6.877,0.012,0.035
34900,25658,349.0,6.798,0.020,0.047
34910,25658,349.0,6.853,0.012,0.035
34920,25658,349.0,6.843,0.020,0.023
34930,25659,349.0,6.870,0.004,0.047
34940,25659,349.0,6.921,0.016,0.039
34950,25659,349.0,6.966,0.004,0.031
34960,25659,348.7,6.817,0.004,0.020
34970,25659,348.7,6.852,0.008,0.023
34980,25659,348.7,6.791,0.020,0.074
34990,25659,348.7,6.899,0.004,0.039
35000,25659,348.7,6.759,0.020,0.070
35010,25659,348.7,6.857,0.008,0.051
35020,25659,348.7,6.895,0.008,0.027
35030,25659,348.7,6.882,0.008,0.027
35040,25659,348.7,6.843,0.027,0.059
35050,25659,348.7,6.764,0.027,0.062
35060,25659,348.7,6.817,0.008,0.059
35070,25659,348.7,6.864,0.008,0.051
35080,25659,348.7,6.879,0.000,0.035
35090,25659,348.7,6.941,0.004,0.027
35100,25659,348.7,6.876,0.004,0.031
35110,25659,348.7,6.844,0.020,0.055
35120,25659,348.7,7.021,0.000,0.035
35130,25659,348.8,6.737,0.020,0.039
35140,25659,348.8,6.887,0.008,0.039
35150,25659,348.7,6.900,0.008,0.023
35160,25659,348.7,6.763,0.020,0.051
35170,25659,348.7,6.873,0.016,0.043
35180,25659,348.7,6.973,0.008,0.027
35190,25659,348.7,6.902,0.008,0.039
35200,25659,348.8,6.933,0.008,0.027
35210,25659,348.7,6.709,0.012,0.062
35220,25659,348.7,6.876,0.012,0.047
35230,25659,348.7,6.828,0.008,0.016
35240,25659,348.7,6.812,0.012,0.051
35250,25659,348.8,6.798,0.012,0.055
35260,25659,348.7,6.980,0.004,0.023
35270,25659,348.7,6.795,0.020,0.062
35280,25659,348.8,6.846,0.012,0.031
35290,25659,348.7,6.874,0.008,0.035
35300,25659,348.7,6.895,0.012,0.027
35310,25659,348.7,6.934,0.004,0.035
35320,25659,348.7,6.826,0.000,0.027
35330,25659,348.7,6.760,0.008,0.051
35340,25659,348.7,6.844,0.008,0.035
35350,25659,348.7,6.885,0.004,0.039
35360,25659,348.7,6.892,0.012,0.035
35370,25659,348.7,6.804,0.023,0.047
35380,25659,348.7,6.814,0.012,0.059
35390,25659,348.7,6.849,0.012,0.047
35400,25659,348.7,6.850,0.012,0.035
35410,25659,348.7,6.891,0.008,0.035
35420,25659,348.7,6.750,0.012,0.055
35430,25659,348.7,6.725,0.027,0.051
35440,25659,348.7,6.694,0.008,0.035
35450,25659,348.7,6.866,0.000,0.023
35460,25659,348.7,6.879,0.008,0.043
35470,25659,348.7,0.033676,1519773538149,9
35480,26119,348.7,6.799,0.016,0.047
35490,26119,348.7,6.790,0.000,0.051
35500,26119,348.7,6.854,0.008,0.039
35510,26119,348.7,6.900,0.004,0.043
35520,26119,348.7,6.888,0.004,0.039
35530,26119,348.7,6.796,0.012,0.043
35540,26119,348.7,6.905,0.008,0.031
35550,26119,348.7,6.861,0.008,0.047
35560,26119,348.7,6.840,0.020,0.051
35570,26119,348.7,6.858,0.020,0.066
35580,26119,348.7,6.861,0.016,0.035
35590,26119,348.7,6.701,0.023,0.055
35600,26119,348.7,6.874,0.012,0.020
35610,26119,348.7,6.835,0.004,0.027
35620,26119,348.7,6.838,0.016,0.051
35630,26119,348.7,6.863,0.000,0.023
35640,26119,348.7,6.917,0.012,0.035
35650,26119,348.7,6.830,0.016,0.062
35660,26119,348.7,6.867,0.004,0.027
35670,26119,348.7,6.903,0.012,0.031
35680,26119,348.7,6.825,0.027,0.055
35690,26119,348.7,6.924,0.004,0.012
35700,26119,348.7,6.796,0.008,0.051
35710,26119,348.7,6.794,0.008,0.031
35720,26119,348.7,6.676,0.020,0.066
35730,26119,348.7,6.891,0.027,0.055
35740,26119,348.7,6.795,0.016,0.027
35750,26119,348.7,6.949,0.000,0.016
35760,26119,348.7,6.840,0.027,0.047
35770,26119,348.7,6.757,0.004,0.043
35780,26119,348.7,6.880,0.016,0.059
35790,26119,348.7,6.932,0.023,0.062
35800,26119,348.7,6.860,0.012,0.035
35810,26119,348.7,6.771,0.023,0.047
35820,26119,348.7,6.814,0.016,0.059
35830,26119,348.7,6.800,0.031,0.074
35840,26119,348.7,6.842,0.004,0.043
35850,26119,348.7,6.864,0.012,0.031
35860,26119,348.7,6.827,0.012,0.027
35870,26119,348.7,6.832,0.012,0.035
35880,26119,348.7,6.934,0.004,0.043
35890,26119,348.7,6.856,0.020,0.051
35900,26119,348.7,6.888,0.000,0.043
35910,26119,348.7,6.798,0.023,0.062
35920,26119,348.7,6.871,0.012,0.035
35930,26119,348.7,6.778,0.012,0.051
35940,26119,348.7,6.744,0.020,0.059
35950,26119,348.7,6.922,0.012,0.043
35960,26119,348.7,6.785,0.008,0.062
35970,26119,348.7,6.814,0.008,0.047
35980,26119,348.8,6.884,0.008,0.031
35990,26119,348.7,6.868,0.020,0.062
36000,26119,348.8,6.879,0.012,0.047
36010,26119,348.8,6.787,0.004,0.055
36020,26119,348.7,6.834,0.023,0.070
36030,26119,348.7,6.739,0.020,0.055
36040,26119,348.7,6.787,0.012,0.039
36050,26119,348.8,6.819,0.012,0.043
36060,26119,348.8,6.865,0.000,0.023
36070,26119,348.8,6.806,0.012,0.062
36080,26119,348.8,6.879,0.004,0.023
36090,26119,348.8,6.906,0.008,0.023
363740,26119,100,6.761,0.004,0.051
36110,26575,348.8,6.882,0.008,0.020
36120,26575,348.8,6.806,0.012,0.035
36130,26575,348.7,6.709,0.020,0.062
36140,26575,348.7,6.649,0.047,0.055
36150,26575,348.7,6.776,0.012,0.043
36160,26575,348.7,6.785,0.027,0.059
36170,26575,348.7,6.799,0.012,0.043
36180,26575,348.8,6.720,0.027,0.090
36190,26575,348.7,6.811,0.000,0.043
36200,26575,348.7,6.713,0.016,0.047
36210,26575,348.7,6.903,0.004,0.039
36220,26575,348.7,6.894,0.023,0.047
36230,26575,348.8,6.822,0.008,0.051
36240,26575,348.7,6.849,0.008,0.047
36250,26575,348.7,6.712,0.016,0.070
36260,26575,348.7,6.840,0.012,0.031
36270,26575,348.7,6.901,0.004,0.023
36280,26575,348.7,6.758,0.016,0.043
36290,26575,348.7,6.743,0.000,0.023
36300,26575,348.7,6.778,0.016,0.031
36310,26575,348.7,6.905,0.008,0.047
36320,26575,348.7,6.776,0.008,0.066
36330,26575,348.7,6.834,0.008,0.027
36340,26575,348.7,6.877,0.004,0.031
36350,26575,348.8,6.796,0.016,0.047
36360,26575,348.7,6.827,0.020,0.039
36370,26575,348.7,6.829,0.012,0.043
36380,26575,348.8,6.806,0.016,0.062
36390,26575,348.8,6.773,0.020,0.055
36400,26575,348.7,6.782,0.020,0.035
36410,26575,348.8,6.880,0.012,0.039
36420,26575,348.8,6.876,0.000,0.027
36430,26575,348.7,6.800,0.004,0.055
36440,26575,348.8,6.714,0.023,0.059
36450,26575,348.8,6.918,0.008,0.031
36460,26575,348.8,6.834,0.004,0.035
36470,26575,348.8,6.896,0.012,0.035
36480,26575,348.7,6.785,0.023,0.059
36490,26575,348.8,6.785,0.023,0.059
36500,26575,348.8,6.817,0.008,0.059
36510,26575,348.7,6.798,0.008,0.051
36520,26575,348.7,6.850,0.012,0.047
36530,26575,348.7,6.790,0.016,0.039
36540,26575,348.7,6.939,0.008,0.035
36550,26575,348.8,6.783,0.023,0.051
36560,26575,348.8,6.839,0.016,0.035
36570,26575,348.7,6.870,0.008,0.035
36580,26575,348.7,6.802,0.016,0.039
36590,26575,348.7,6.832,0.016,0.047
36600,26575,348.7,6.679,0.012,0.070
36610,26575,348.7,6.719,0.016,0.051
36620,26575,348.7,6.719,0.004,0.059
36630,26575,348.7,6.830,0.008,0.062
36640,26575,348.7,6.885,0.004,0.039
36650,26575,348.7,6.758,0.016,0.062
36660,26575,348.8,6.841,0.012,0.039
36670,26575,348.8,6.869,0.008,0.031
36680,26575,348.7,6.747,0.012,0.062
36690,26575,348.7,6.755,0.016,0.055
36700,26575,348.7,6.752,0.016,0.062
36710,26575,348.7,6.828,0.012,0.051
36720,26575,1519774449834,6.822,0.016,0.047
36730,27030,348.7,6.907,0.016,0.047
36740,27030,348.7,6.837,0.016,0.047
36750,27030,348.7,6.674,0.020,0.082
36760,27030,348.7,6.741,0.016,0.062
36770,27030,348.7,6.769,0.008,0.059
36780,27030,348.7,6.884,0.016,0.035
36790,27030,348.7,6.777,0.012,0.039
36800,27030,348.7,6.767,0.020,0.082
36810,27030,348.7,6.765,0.020,0.051
36820,27030,348.7,6.822,0.012,0.051
36830,27030,348.7,6.887,0.012,0.027
36840,27030,348.7,6.802,0.000,0.039
36850,27030,348.7,6.750,0.012,0.051
36860,27030,348.7,6.778,0.023,0.059
36870,27030,348.7,6.745,0.012,0.031
36880,27030,348.7,6.872,0.012,0.020
36890,27031,348.7,6.733,0.004,0.055
36900,27031,348.7,6.793,0.012,0.066
36910,27031,348.7,6.771,0.008,0.031
36920,27031,348.7,6.703,0.008,0.055
36930,27031,348.7,6.759,0.016,0.043
36940,27031,348.7,6.791,0.008,0.047
36950,27031,348.7,6.859,0.012,0.027
36960,27031,348.7,6.739,0.008,0.051
36970,27031,348.7,6.669,0.008,0.039
36980,27031,348.7,6.762,0.020,0.051
36990,27031,348.7,6.806,0.012,0.039
37000,27031,348.7,6.803,0.008,0.059
37010,27031,348.7,6.776,0.008,0.016
37020,27031,348.7,6.852,0.008,0.031
37030,27031,348.7,6.763,0.012,0.051
37040,27031,348.7,6.752,0.004,0.047
37050,27031,348.7,6.764,0.012,0.051
37060,27031,348.7,6.812,0.016,0.051
37070,27031,348.7,6.795,0.012,0.047
37080,27031,348.7,6.880,0.008,0.031
37090,27031,348.7,6.763,0.012,0.035
37100,27031,348.7,6.864,0.012,0.055
37110,27031,348.7,6.855,0.016,0.031
37120,27031,348.7,6.750,0.016,0.051
37130,27031,348.7,6.816,0.016,0.035
37140,27031,348.7,6.740,0.004,0.070
37150,27031,348.7,6.872,0.020,0.051
37160,27031,348.7,6.849,0.023,0.055
37170,27031,348.7,6.776,0.004,0.031
37180,27031,348.7,6.847,0.012,0.043
37190,27031,348.7,6.747,0.031,0.066
37200,27031,348.7,6.751,0.016,0.055
37210,27031,348.7,6.785,0.004,0.035
37220,27031,348.7,6.873,0.008,0.062
37230,27031,348.7,6.806,0.020,0.070
37240,27031,348.7,6.633,0.043,0.090
37250,27031,348.7,6.784,0.020,0.059
37260,27031,348.7,6.889,0.004,0.031
37270,27031,348.7,6.725,0.000,0.047
37280,27031,348.7,6.760,0.012,0.047
37290,27031,348.7,6.749,0.016,0.047
37300,27031,348.7,6.887,0.008,0.031
37310,27031,348.7,6.869,0.023,0.055
37320,27031,348.7,6.779,0.020,0.039
37330,27031,348.7,6.785,0.020,0.070
37350,27486,348.7,6.704,0.004,0.027
