iteration,throughput (img/s),loss,top1-accuracy,top5-accuracy
154180,418.9,2.177,0.641,0.840
154190,418.9,2.061,0.672,0.852
154200,418.9,1.986,0.676,0.879
154210,418.9,2.175,0.652,0.836
154220,418.9,2.044,0.660,0.852
154230,418.9,2.336,0.590,0.832
154240,418.9,2.187,0.637,0.848
154250,418.9,1.983,0.688,0.887
154260,418.9,2.082,0.645,0.852
154270,418.9,1.994,0.656,0.875
154280,418.9,1.951,0.699,0.867
154290,418.9,2.073,0.672,0.828
154300,418.9,1.876,0.688,0.875
154310,418.9,1.993,0.691,0.859
154320,418.9,1.977,0.652,0.871
154330,418.9,2.158,0.641,0.855
154340,418.9,1.919,0.680,0.883
154350,418.9,2.019,0.707,0.867
154360,418.9,2.273,0.621,0.840
154370,418.9,2.047,0.668,0.828
154380,418.9,2.202,0.633,0.848
154390,418.9,1.918,0.707,0.867
154400,418.9,2.137,0.629,0.852
154410,418.9,2.047,0.680,0.848
154420,418.9,2.406,0.617,0.809
154430,07:09:13.002825:,1,of,10000
154440,418.9,1.928,0.660,0.875
154450,418.9,1.949,0.699,0.891
154460,418.9,1.970,0.676,0.863
154470,418.9,2.281,0.629,0.801
154480,418.9,2.115,0.621,0.828
154490,418.9,1.888,0.703,0.879
154500,418.9,1.936,0.676,0.875
154510,418.9,2.033,0.707,0.852
154520,418.9,1.996,0.695,0.863
154530,418.9,2.099,0.617,0.836
154540,418.9,2.147,0.629,0.836
154550,418.9,2.016,0.703,0.840
154560,418.9,2.005,0.656,0.863
154570,418.9,1.991,0.680,0.844
154580,418.9,2.033,0.668,0.871
154590,418.9,2.195,0.652,0.832
154600,418.9,2.029,0.656,0.859
154610,418.9,1.949,0.645,0.871
154620,418.9,2.046,0.656,0.859
154630,418.9,2.210,0.656,0.832
154640,418.9,2.248,0.660,0.809
154650,418.9,1.818,0.719,0.871
154660,418.9,2.180,0.668,0.828
154670,418.9,2.043,0.680,0.852
154680,418.9,1.940,0.668,0.875
154690,418.9,1.889,0.703,0.879
154700,418.9,2.168,0.656,0.832
154710,418.9,1.925,0.688,0.875
154720,418.9,1.876,0.695,0.879
154730,418.9,2.037,0.691,0.844
154740,418.9,1.915,0.691,0.871
154750,418.9,2.026,0.684,0.875
154760,418.9,1.931,0.699,0.855
154770,418.9,1.996,0.656,0.836
154780,418.9,2.045,0.645,0.867
154790,418.9,2.058,0.688,0.855
154800,418.9,1.926,0.707,0.875
154810,418.9,2.130,0.652,0.863
154820,418.9,2.036,0.660,0.855
154830,418.8,1.880,0.695,0.871
154840,418.8,2.067,0.656,0.891
154850,418.8,1.816,0.723,0.898
154860,418.8,2.062,0.656,0.867
154870,418.8,1.848,0.688,0.895
154880,418.8,1.926,0.727,0.859
154890,418.8,1.972,0.688,0.840
154900,418.8,2.138,0.641,0.852
154910,418.8,1.939,0.684,0.855
154920,418.8,1.857,0.707,0.891
154930,418.8,2.224,0.645,0.820
154940,418.8,1.984,0.656,0.867
154950,418.8,2.030,0.656,0.859
154960,418.8,2.189,0.625,0.820
154970,418.8,1.849,0.711,0.887
154980,418.8,2.030,0.656,0.852
154990,418.8,1.977,0.672,0.867
155000,418.8,2.314,0.613,0.805
155010,418.8,2.000,0.691,0.852
155020,418.8,2.260,0.629,0.832
155030,418.8,2.046,0.652,0.875
155040,418.8,2.017,0.680,0.844
155050,418.8,2.189,0.645,0.828
155060,418.8,1.904,0.691,0.859
155070,418.8,2.189,0.652,0.828
155080,418.8,2.176,0.637,0.816
155090,418.8,1.830,0.691,0.879
155100,418.8,2.057,0.668,0.871
155110,418.8,2.055,0.641,0.871
155120,418.8,2.111,0.676,0.844
155130,418.8,2.474,0.602,0.809
155140,418.8,2.120,0.688,0.855
155150,418.8,2.029,0.691,0.852
155160,418.8,1.979,0.691,0.875
155170,418.8,1.965,0.691,0.863
155180,418.8,2.150,0.664,0.824
155190,418.8,2.131,0.668,0.820
155200,418.8,2.039,0.672,0.844
155210,418.8,2.378,0.613,0.797
155220,418.8,2.058,0.629,0.852
155230,418.8,2.164,0.625,0.836
155240,418.8,2.019,0.703,0.848
155250,418.8,2.256,0.617,0.848
155260,418.8,2.045,0.668,0.859
155270,418.8,1.982,0.695,0.852
155280,418.8,2.021,0.672,0.848
155290,418.8,2.053,0.652,0.852
155300,418.8,2.011,0.664,0.863
155310,418.8,2.242,0.645,0.809
155320,418.8,1.981,0.641,0.859
155330,418.8,2.149,0.633,0.848
155340,418.8,1.968,0.699,0.863
155350,418.8,2.034,0.684,0.859
155360,418.8,2.357,0.598,0.793
155370,418.8,1.930,0.680,0.871
155380,418.8,2.235,0.629,0.824
155390,418.8,2.074,0.668,0.848
155400,418.8,2.061,0.629,0.844
155410,418.8,2.219,0.637,0.820
155420,418.8,2.316,0.625,0.816
155430,418.8,2.023,0.676,0.852
155440,418.8,2.121,0.641,0.863
155450,418.8,2.392,0.621,0.797
155460,418.8,2.078,0.652,0.867
155470,418.8,2.117,0.652,0.863
155480,418.8,2.285,0.602,0.836
155490,418.8,2.157,0.629,0.855
155500,418.8,1.938,0.664,0.895
155510,418.8,2.045,0.672,0.863
155520,418.8,1.927,0.672,0.879
155530,418.8,1.946,0.668,0.863
155540,418.8,2.102,0.672,0.836
155550,418.8,2.128,0.625,0.848
155560,418.8,2.184,0.602,0.812
155570,418.8,2.170,0.629,0.832
155580,418.8,1.960,0.680,0.867
155590,418.8,2.220,0.652,0.844
155600,418.8,1.975,0.672,0.871
155610,418.8,1.951,0.672,0.891
155620,418.8,2.172,0.625,0.852
155630,418.8,2.013,0.676,0.844
155640,418.8,2.021,0.633,0.871
155650,418.8,2.139,0.645,0.836
155660,418.8,2.034,0.680,0.855
155670,418.8,2.267,0.641,0.828
155680,418.8,2.038,0.652,0.848
155690,418.8,2.244,0.594,0.832
155700,418.8,2.128,0.656,0.844
155710,418.8,1.984,0.664,0.871
155720,418.8,1.889,0.680,0.879
155730,418.8,2.114,0.641,0.848
155740,418.8,1.990,0.676,0.832
155750,418.8,2.244,0.609,0.855
155760,418.8,1.693,0.754,0.906
155770,418.8,2.305,0.652,0.809
155780,418.8,2.261,0.578,0.816
155790,418.8,2.104,0.625,0.855
155800,418.8,2.049,0.660,0.863
155810,418.8,2.060,0.660,0.871
155820,418.8,2.167,0.652,0.836
155830,418.8,2.089,0.668,0.840
155840,418.8,2.001,0.676,0.867
155850,418.8,2.002,0.664,0.867
155860,418.8,1.949,0.699,0.871
155870,418.8,2.224,0.664,0.828
155880,418.8,2.155,0.656,0.848
155890,418.8,1.995,0.664,0.840
155900,418.8,2.026,0.703,0.855
155910,418.8,2.020,0.664,0.863
155920,418.8,2.122,0.637,0.844
155930,418.8,2.379,0.582,0.820
155940,418.8,2.119,0.676,0.844
155950,418.8,1.888,0.703,0.883
155960,418.8,1.871,0.680,0.883
155970,418.8,1.853,0.734,0.887
155980,418.8,2.189,0.641,0.828
155990,418.8,2.240,0.629,0.852
156000,418.8,2.168,0.660,0.824
156010,418.8,2.326,0.621,0.820
156020,418.8,1.923,0.691,0.875
156030,418.8,2.104,0.633,0.840
156040,418.8,2.213,0.641,0.816
156050,418.8,2.066,0.664,0.852
156060,418.8,2.277,0.645,0.801
156070,418.8,2.120,0.652,0.820
156080,418.8,2.035,0.656,0.848
156090,418.8,1.977,0.652,0.891
156100,418.8,2.239,0.656,0.820
156110,418.8,2.112,0.621,0.867
156120,418.8,2.221,0.625,0.832
156130,418.8,2.074,0.680,0.863
156140,418.8,2.029,0.688,0.852
156150,418.8,2.225,0.648,0.820
156160,418.8,2.096,0.660,0.840
156170,418.8,1.966,0.695,0.867
156180,418.8,2.201,0.625,0.836
156190,418.8,2.113,0.652,0.855
156200,418.8,2.091,0.641,0.844
156210,418.8,1.872,0.676,0.883
156220,418.8,2.038,0.684,0.844
156230,418.8,2.001,0.703,0.859
156240,418.8,2.122,0.641,0.852
156250,418.8,2.224,0.625,0.820
156260,418.8,2.244,0.676,0.836
156270,418.8,2.430,0.578,0.789
156280,418.8,2.117,0.629,0.848
156290,418.8,1.939,0.730,0.871
156300,418.8,2.034,0.645,0.855
156310,418.8,2.194,0.645,0.828
156320,418.8,2.048,0.680,0.844
156330,418.8,2.045,0.652,0.863
156340,418.8,2.334,0.645,0.801
156350,418.8,2.123,0.672,0.828
156360,418.8,1.961,0.605,0.887
156370,418.8,2.107,0.676,0.852
156380,418.8,2.354,0.613,0.828
156390,418.8,1.975,0.648,0.852
156400,418.8,2.109,0.664,0.840
156410,418.8,1.897,0.691,0.867
156420,418.8,2.035,0.637,0.848
156430,418.8,2.213,0.676,0.852
156440,418.8,2.370,0.617,0.812
156450,418.8,2.063,0.660,0.863
156460,418.8,2.152,0.645,0.848
156470,418.8,2.079,0.680,0.855
156480,418.8,2.200,0.641,0.824
156490,418.8,2.099,0.664,0.855
156500,418.8,2.104,0.672,0.824
156510,418.8,2.298,0.613,0.828
156520,418.8,2.175,0.652,0.859
156530,418.8,2.150,0.625,0.828
156540,418.8,2.026,0.664,0.855
156550,418.8,1.872,0.715,0.883
156560,418.8,2.151,0.656,0.832
156570,418.8,2.098,0.633,0.859
156580,418.8,1.960,0.695,0.875
156590,418.8,2.097,0.660,0.840
156600,418.8,1.902,0.695,0.898
156610,418.8,2.153,0.664,0.844
156620,418.8,2.102,0.652,0.836
156630,418.8,2.074,0.672,0.828
156640,418.8,2.044,0.641,0.859
156650,418.8,2.069,0.652,0.863
156660,418.8,2.304,0.594,0.820
156670,418.8,2.043,0.684,0.867
156680,418.8,2.146,0.648,0.848
156690,418.8,2.183,0.656,0.820
156700,418.8,2.059,0.652,0.875
156710,418.8,2.142,0.633,0.852
156720,418.8,2.210,0.617,0.828
156730,418.8,2.362,0.637,0.812
156740,418.8,2.084,0.652,0.816
156750,418.8,2.157,0.656,0.836
156760,418.8,1.891,0.711,0.863
156770,418.8,2.097,0.664,0.848
156780,418.8,1.828,0.695,0.887
156790,418.8,2.093,0.668,0.859
156800,418.8,2.024,0.648,0.875
156810,418.8,1.914,0.680,0.887
156820,418.8,2.065,0.652,0.836
156830,418.8,1.992,0.688,0.867
156840,418.8,1.963,0.719,0.852
156850,418.8,1.985,0.676,0.879
156860,418.8,2.156,0.641,0.832
156870,418.8,1.891,0.730,0.867
156880,418.8,2.141,0.609,0.828
156890,418.8,2.107,0.664,0.855
156900,418.8,2.116,0.645,0.844
156910,418.8,2.196,0.641,0.832
156920,418.8,2.217,0.645,0.816
156930,418.8,2.080,0.641,0.832
156940,418.8,1.909,0.688,0.879
156950,418.8,2.139,0.672,0.848
156960,418.8,2.050,0.629,0.836
156970,418.8,2.049,0.652,0.844
156980,418.8,2.169,0.633,0.844
156990,418.8,2.015,0.680,0.852
157000,418.8,2.137,0.641,0.844
157010,418.8,1.998,0.652,0.867
157020,418.8,1.919,0.707,0.883
157030,418.8,2.298,0.598,0.832
157040,418.8,2.067,0.684,0.875
157050,418.8,2.197,0.633,0.840
157060,418.8,2.092,0.613,0.859
157070,418.8,2.078,0.641,0.840
157080,418.8,2.030,0.645,0.844
157090,418.8,1.966,0.672,0.887
157100,418.8,2.333,0.637,0.789
157110,418.8,1.944,0.699,0.863
157120,418.8,2.158,0.621,0.840
157130,418.8,2.143,0.672,0.844
157140,418.8,1.993,0.684,0.879
157150,418.8,1.957,0.691,0.848
157160,418.8,2.078,0.668,0.848
157170,418.8,2.065,0.660,0.840
157180,418.8,2.108,0.660,0.824
157190,418.8,2.039,0.652,0.852
157200,418.8,1.995,0.672,0.855
157210,418.8,1.835,0.719,0.891
157220,418.8,2.026,0.668,0.855
157230,418.8,2.046,0.676,0.863
157240,418.8,2.149,0.641,0.824
157250,418.8,2.234,0.645,0.805
157260,418.8,2.005,0.664,0.844
157270,418.8,2.026,0.680,0.871
157280,418.8,1.912,0.672,0.898
157290,418.8,2.179,0.668,0.840
157300,418.8,2.139,0.676,0.824
157310,418.8,2.133,0.645,0.840
157320,418.8,1.912,0.707,0.879
157330,418.8,2.019,0.637,0.840
157340,418.8,2.440,0.656,0.797
157350,418.8,2.134,0.648,0.836
157360,418.8,2.171,0.621,0.828
157370,418.8,2.116,0.652,0.844
157380,418.8,2.011,0.699,0.871
157390,418.8,1.924,0.691,0.859
157400,418.8,2.304,0.625,0.820
157410,418.8,2.018,0.648,0.871
157420,418.8,2.139,0.660,0.836
157430,418.8,1.965,0.664,0.859
157440,418.8,2.038,0.660,0.840
157450,418.8,2.292,0.617,0.832
157460,418.8,2.199,0.617,0.852
157470,418.8,1.980,0.688,0.867
157480,418.8,2.158,0.625,0.852
157490,418.8,1.909,0.695,0.879
157500,418.8,2.136,0.637,0.836
157510,418.8,1.964,0.676,0.875
157520,418.8,2.099,0.645,0.867
157530,418.8,2.265,0.625,0.828
157540,418.8,2.082,0.664,0.840
157550,418.8,2.288,0.656,0.824
157560,418.8,2.149,0.629,0.848
157570,418.8,2.049,0.652,0.855
157580,418.8,2.189,0.609,0.859
157590,418.8,2.196,0.648,0.820
157600,418.8,2.073,0.668,0.855
157610,418.8,1.968,0.672,0.863
157620,418.8,2.015,0.699,0.852
157630,418.8,2.177,0.605,0.836
157640,418.8,2.037,0.648,0.859
157650,418.8,2.275,0.605,0.805
157660,418.8,2.252,0.594,0.844
157670,418.8,2.019,0.645,0.855
157680,418.8,2.294,0.617,0.816
157690,418.8,1.910,0.668,0.883
157700,418.8,2.077,0.656,0.852
157710,418.8,2.042,0.676,0.867
157720,418.8,2.035,0.676,0.871
157730,418.8,2.106,0.637,0.848
157740,418.8,2.105,0.645,0.871
157750,418.8,2.054,0.629,0.855
157760,418.8,2.080,0.633,0.844
157770,418.8,2.053,0.680,0.855
157780,418.8,2.138,0.664,0.848
157790,418.8,1.834,0.711,0.887
157800,418.5,2.006,0.676,0.852
157810,418.5,2.139,0.645,0.840
157820,418.5,2.057,0.641,0.848
157830,418.5,2.206,0.652,0.836
157840,418.5,1.891,0.676,0.879
157850,418.5,1.990,0.711,0.891
157860,418.5,1.957,0.688,0.875
157870,418.5,2.219,0.633,0.844
157880,418.5,2.275,0.633,0.836
157890,418.5,1.957,0.711,0.859
157900,418.5,2.051,0.641,0.859
157910,418.5,1.998,0.684,0.871
157920,418.5,2.118,0.625,0.840
157930,418.5,2.018,0.676,0.879
157940,418.5,2.043,0.656,0.863
157950,418.5,2.026,0.688,0.875
157960,418.5,1.933,0.703,0.879
157970,418.5,1.999,0.664,0.859
157980,418.5,2.072,0.648,0.848
157990,418.5,2.001,0.691,0.863
158000,418.5,2.131,0.660,0.840
158010,418.5,2.054,0.676,0.852
158020,418.5,2.139,0.633,0.844
158030,418.5,2.135,0.680,0.840
158040,418.5,2.192,0.648,0.844
158050,418.5,2.055,0.648,0.855
158060,418.5,2.022,0.656,0.863
158070,418.5,2.072,0.613,0.852
158080,418.5,1.922,0.680,0.836
158090,418.5,2.099,0.676,0.859
158100,418.5,2.287,0.625,0.812
158110,418.5,2.185,0.652,0.840
158120,418.5,2.210,0.625,0.828
158130,418.5,2.214,0.621,0.844
158140,418.5,2.230,0.598,0.809
158150,418.5,2.239,0.617,0.828
158160,418.5,1.798,0.688,0.883
158170,418.5,2.221,0.609,0.824
158180,418.5,2.360,0.617,0.805
158190,418.5,2.021,0.648,0.855
158200,418.5,2.024,0.684,0.844
158210,418.5,2.067,0.617,0.875
158220,418.5,2.376,0.621,0.820
158230,418.5,2.113,0.637,0.859
158240,418.5,1.929,0.684,0.879
158250,418.5,2.095,0.652,0.828
158260,418.5,2.100,0.656,0.852
158270,418.5,1.799,0.723,0.879
158280,418.5,1.989,0.676,0.867
158290,418.5,1.957,0.652,0.875
158300,418.5,2.061,0.660,0.859
158310,418.5,2.215,0.625,0.832
158320,418.5,2.234,0.613,0.812
158330,418.5,2.085,0.691,0.848
158340,418.5,2.104,0.695,0.828
158350,418.5,2.050,0.660,0.871
158360,418.5,2.033,0.660,0.844
158370,418.5,2.125,0.656,0.828
158380,418.5,2.061,0.688,0.863
158390,418.5,2.150,0.660,0.848
158400,418.5,2.063,0.668,0.867
158410,418.5,1.882,0.711,0.891
158420,418.5,2.036,0.664,0.867
158430,418.5,2.288,0.629,0.812
158440,418.5,2.263,0.625,0.852
158450,418.5,1.902,0.707,0.891
158460,418.5,1.879,0.676,0.855
158470,418.5,1.958,0.668,0.863
158480,418.5,2.136,0.660,0.863
158490,418.5,1.922,0.648,0.875
158500,418.5,2.249,0.613,0.797
158510,418.5,1.827,0.688,0.918
158520,418.5,2.129,0.621,0.863
158530,418.5,2.100,0.645,0.848
158540,418.5,2.024,0.672,0.848
158550,418.5,2.163,0.645,0.824
158560,418.5,2.045,0.680,0.824
158570,418.5,2.167,0.625,0.852
158580,418.5,2.045,0.676,0.871
158590,418.5,2.046,0.652,0.852
158600,418.5,1.950,0.668,0.875
158610,418.5,2.086,0.672,0.855
158620,418.5,2.109,0.676,0.852
158630,418.5,2.033,0.637,0.871
158640,418.5,2.010,0.699,0.859
158650,418.5,2.049,0.676,0.855
158660,418.5,2.112,0.668,0.844
158670,418.5,2.114,0.629,0.844
158680,418.5,2.287,0.621,0.812
158690,418.5,2.099,0.621,0.840
158700,418.5,1.969,0.684,0.887
158710,418.5,2.227,0.602,0.824
158720,418.5,1.990,0.676,0.848
158730,418.5,2.191,0.672,0.824
158740,418.5,1.913,0.668,0.879
158750,418.5,2.050,0.629,0.863
158760,418.5,2.208,0.641,0.820
158770,418.5,2.140,0.645,0.844
158780,418.5,2.049,0.641,0.867
158790,418.5,2.008,0.660,0.867
158800,418.5,2.327,0.613,0.820
158810,418.5,1.995,0.691,0.863
158820,418.5,1.986,0.660,0.852
158830,418.5,2.154,0.652,0.824
158840,418.5,2.093,0.621,0.875
158850,418.5,1.956,0.672,0.887
158860,418.5,2.312,0.605,0.828
158870,418.5,2.027,0.676,0.867
158880,418.5,1.999,0.703,0.863
158890,418.5,2.117,0.645,0.855
158900,418.5,2.119,0.684,0.852
158910,418.5,2.064,0.660,0.844
158920,418.5,2.047,0.680,0.848
158930,418.5,2.266,0.641,0.824
158940,418.5,2.131,0.641,0.836
158950,418.5,2.135,0.617,0.883
158960,418.5,2.093,0.676,0.844
158970,418.5,2.124,0.629,0.859
158980,418.5,2.172,0.672,0.824
158990,418.5,2.240,0.633,0.844
159000,418.5,2.064,0.688,0.836
159010,418.5,2.021,0.672,0.863
159020,418.5,2.026,0.648,0.859
159030,418.5,2.003,0.676,0.859
159040,418.5,2.090,0.656,0.863
159050,418.5,2.037,0.641,0.844
159060,418.5,2.061,0.645,0.855
159070,418.5,2.039,0.660,0.859
159080,418.5,2.017,0.656,0.867
159090,418.5,2.065,0.656,0.848
159100,418.5,2.067,0.680,0.840
159110,418.5,1.966,0.676,0.867
159120,418.5,2.052,0.660,0.840
159130,418.5,2.009,0.645,0.859
159140,418.5,1.969,0.660,0.895
159150,418.5,2.067,0.672,0.859
159160,418.5,1.972,0.711,0.848
159170,418.5,1.926,0.691,0.867
159180,418.5,2.159,0.613,0.840
159190,418.5,1.886,0.695,0.875
159200,418.5,2.011,0.688,0.855
159210,418.5,2.108,0.645,0.852
159220,418.5,2.176,0.641,0.844
159230,418.5,2.159,0.648,0.832
159240,418.5,2.026,0.660,0.867
159250,418.5,1.950,0.672,0.859
159260,418.5,2.033,0.676,0.855
159270,418.5,2.089,0.652,0.848
159280,418.5,2.067,0.676,0.844
159290,418.5,2.055,0.672,0.867
159300,418.5,1.986,0.645,0.863
159310,418.5,2.113,0.652,0.852
159320,4182018-02-27,1,of,10000
159330,418.5,2.063,0.637,0.855
159340,418.5,2.068,0.648,0.844
159350,418.5,1.986,0.656,0.863
159360,418.5,2.048,0.652,0.848
159370,418.5,2.279,0.590,0.832
159380,418.5,1.956,0.652,0.875
159390,418.5,1.936,0.676,0.879
159400,418.5,2.077,0.660,0.863
159410,418.5,2.010,0.656,0.879
159420,418.5,2.142,0.629,0.836
159430,418.5,1.796,0.711,0.891
159440,418.5,2.165,0.629,0.848
159450,418.5,2.010,0.613,0.879
159460,418.5,2.192,0.691,0.824
159470,418.5,2.066,0.656,0.844
159480,418.5,2.023,0.691,0.867
159490,418.5,1.932,0.684,0.875
159500,418.5,1.993,0.691,0.871
159510,418.5,2.036,0.652,0.855
159520,418.5,2.031,0.645,0.859
159530,418.5,2.014,0.664,0.852
159540,418.5,2.111,0.668,0.844
159550,418.5,1.910,0.688,0.875
159560,418.5,1.945,0.676,0.883
159570,418.5,2.042,0.664,0.836
159580,418.5,2.048,0.688,0.867
159590,418.5,2.059,0.672,0.844
159600,418.5,1.981,0.668,0.879
159610,418.5,1.941,0.676,0.863
159620,418.5,2.110,0.652,0.844
159630,418.5,2.305,0.602,0.793
159640,418.5,2.258,0.625,0.801
159650,418.5,2.145,0.645,0.836
159660,418.5,2.205,0.641,0.824
159670,418.5,2.249,0.629,0.820
159680,418.5,2.059,0.656,0.867
159690,418.6,2.110,0.660,0.859
159700,418.6,2.066,0.652,0.871
159710,418.5,1.959,0.652,0.867
159720,418.5,1.943,0.676,0.867
159730,418.5,1.984,0.664,0.855
159740,418.6,1.742,0.723,0.898
159750,418.6,2.152,0.637,0.820
159760,418.6,1.862,0.730,0.887
159770,418.6,2.024,0.664,0.855
159780,418.6,2.108,0.652,0.848
159790,418.6,2.042,0.676,0.871
159800,418.6,1.916,0.699,0.883
159810,418.6,1.943,0.699,0.863
159820,418.6,2.067,0.652,0.871
159830,418.4,2.037,0.660,0.859
159840,418.4,1.900,0.660,0.875
159850,418.4,2.079,0.676,0.840
159860,418.4,2.099,0.605,0.844
159870,418.4,2.117,0.637,0.855
159880,418.4,1.941,0.652,0.875
159890,418.4,1.950,0.684,0.891
159900,418.4,1.839,0.715,0.887
159910,418.4,2.066,0.664,0.852
159920,418.4,2.158,0.680,0.820
159930,418.4,1.896,0.711,0.859
159940,418.4,1.905,0.695,0.875
159950,418.4,1.916,0.695,0.883
159960,418.4,2.039,0.703,0.863
159970,418.4,2.102,0.664,0.840
159980,418.4,1.977,0.668,0.863
159990,418.4,1.954,0.676,0.875
160000,418.4,2.140,0.648,0.852
160010,418.4,1.966,0.668,0.852
160020,418.4,2.016,0.688,0.863
160030,418.4,2.045,0.672,0.859
160040,418.4,2.047,0.645,0.855
160050,418.4,2.013,0.633,0.852
160060,418.4,1.893,0.691,0.879
160070,418.4,2.135,0.641,0.844
160080,418.4,1.947,0.703,0.859
160090,418.4,1.999,0.676,0.844
160100,418.4,2.039,0.699,0.852
160110,418.4,1.922,0.703,0.879
160120,418.4,2.009,0.668,0.859
160130,418.4,2.196,0.633,0.824
160140,418.4,1.977,0.637,0.867
160150,418.4,2.200,0.621,0.836
160160,418.4,2.037,0.676,0.859
160170,418.4,1.991,0.684,0.863
160180,418.4,2.032,0.625,0.855
160190,418.4,2.203,0.652,0.855
160200,418.4,2.121,0.613,0.855
160210,418.4,2.226,0.574,0.820
160220,418.4,1.975,0.680,0.898
160230,418.4,1.904,0.676,0.883
160240,418.4,2.172,0.656,0.852
160250,418.4,1.975,0.664,0.883
160260,418.4,2.036,0.652,0.852
160270,418.4,2.033,0.652,0.832
160280,418.4,2.236,0.637,0.805
160290,418.4,1.934,0.695,0.859
160300,418.4,2.172,0.629,0.848
160310,418.4,2.247,0.656,0.828
160320,418.4,2.115,0.621,0.840
160330,418.4,2.130,0.625,0.867
160340,418.4,2.205,0.625,0.836
160350,418.4,2.056,0.645,0.863
160360,418.4,1.983,0.695,0.867
160370,418.4,1.910,0.703,0.883
160380,418.4,2.228,0.629,0.824
160390,418.4,2.081,0.664,0.840
160400,418.4,2.139,0.637,0.852
160410,418.4,2.070,0.672,0.855
160420,418.4,2.037,0.680,0.844
160430,418.4,2.197,0.629,0.840
160440,418.4,1.940,0.719,0.848
160450,418.4,2.056,0.656,0.855
160460,418.4,2.096,0.668,0.840
160470,418.4,1.996,0.664,0.848
160480,418.4,2.184,0.641,0.828
160490,418.4,1.909,0.691,0.859
160500,418.4,1.974,0.676,0.875
160510,418.4,2.061,0.660,0.848
160520,418.4,1.991,0.684,0.844
160530,418.4,2.195,0.633,0.840
160540,418.4,2.196,0.613,0.828
160550,418.4,2.256,0.590,0.836
160560,418.4,2.123,0.660,0.836
160570,418.4,2.148,0.637,0.848
160580,418.4,1.911,0.695,0.871
160590,418.4,2.243,0.617,0.848
160600,418.4,2.041,0.680,0.836
160610,418.4,2.031,0.664,0.879
160620,418.4,2.242,0.605,0.812
160630,418.4,2.200,0.648,0.809
160640,418.4,2.420,0.574,0.793
160650,418.4,2.180,0.668,0.816
160660,418.4,1.973,0.684,0.855
160670,418.4,1.948,0.719,0.879
160680,418.4,1.985,0.656,0.871
160690,418.4,2.019,0.633,0.871
160700,418.4,2.176,0.629,0.824
160710,418.4,1.808,0.723,0.887
160720,418.4,2.058,0.633,0.863
160730,418.4,2.113,0.676,0.836
160740,418.4,2.184,0.621,0.832
160750,418.4,2.041,0.648,0.863
160760,418.4,2.065,0.609,0.859
160770,418.4,2.096,0.648,0.824
160780,418.4,1.964,0.652,0.887
160790,418.4,2.015,0.664,0.852
160800,418.4,1.959,0.707,0.867
160810,418.4,2.103,0.652,0.836
160820,418.4,2.197,0.645,0.840
160830,418.4,2.169,0.641,0.848
160840,418.4,1.902,0.723,0.879
160850,418.4,2.017,0.684,0.859
160860,418.4,2.099,0.676,0.844
160870,418.4,2.084,0.633,0.859
160880,418.4,2.100,0.660,0.844
160890,418.4,1.915,0.684,0.863
160900,418.4,1.912,0.695,0.871
160910,418.4,2.038,0.684,0.859
160920,418.4,2.168,0.641,0.848
160930,418.4,2.329,0.621,0.805
160940,418.4,1.929,0.699,0.871
160950,418.4,1.988,0.656,0.875
160960,418.4,2.291,0.625,0.805
160970,418.4,2.131,0.621,0.844
160980,418.4,2.225,0.641,0.836
160990,418.4,1.838,0.688,0.895
161000,418.4,2.417,0.613,0.812
161010,418.4,2.051,0.645,0.844
161020,418.5,1.660,0.734,0.922
161030,418.5,2.334,0.602,0.820
161040,418.5,1.940,0.660,0.887
161050,418.5,2.076,0.652,0.844
161060,418.5,2.133,0.664,0.840
161070,418.5,2.208,0.656,0.812
161080,418.4,2.143,0.648,0.852
161090,418.4,2.211,0.668,0.820
161100,418.4,2.204,0.605,0.852
161110,418.4,2.243,0.594,0.836
161120,418.5,1.961,0.676,0.855
161130,418.5,2.026,0.668,0.844
161140,418.5,2.050,0.656,0.836
161150,418.4,2.207,0.637,0.832
161160,418.4,1.947,0.680,0.867
161170,418.5,2.153,0.668,0.848
161180,418.5,2.173,0.641,0.840
161190,418.5,1.999,0.691,0.855
161200,418.5,2.349,0.609,0.797
161210,418.5,1.998,0.680,0.859
161220,418.5,2.129,0.652,0.836
161230,418.5,1.973,0.676,0.867
161240,418.5,2.221,0.645,0.832
161250,418.5,2.161,0.605,0.836
161260,418.5,2.188,0.668,0.840
161270,418.5,2.183,0.625,0.836
161280,418.5,2.016,0.691,0.859
161290,418.5,2.129,0.684,0.840
161300,418.5,2.071,0.672,0.820
161310,418.5,2.204,0.637,0.828
161320,418.5,2.198,0.621,0.824
161330,418.5,2.064,0.672,0.824
161340,418.5,2.185,0.637,0.836
